ModuleId,ModuleCode,ModuleTitle,FheqLevel,ModuleSchoolCode,Optional,Compulsory,Core,StageFrom,ProgrammeId,SchoolId,ProgrammeCode,ProgrammeTitle,ProgrammeSchoolCode,ProgrammeSchoolName,FacultyId
113661,SOC3090,Investigating the Body,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
114523,POL3111,UK Parliamentary Studies,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
114993,POL3117,Politics of Immigration,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
115050,SOC3094,Class in Everyday Life,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
115407,SOC3099,Racism and Society,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
115489,POL3124,Mexican Politics: Authoritarianism & Democracy,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
115862,POL3125,Politics of Citizenship,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
115870,POL3127,Global Apartheid Regimes,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
115872,POL3129,Global Justice: Global Issues in Contemporary Political Philosophy,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
115890,POL3053,Political Leadership in Britain,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
115929,POL3054,Urban International Politics,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
116178,ISY3000,International Study Year Module,6,D-INRP,0,1,0,3,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
116459,POL3055,Applied Political Research with Quantitative Methods,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
116590,SOC3047,Critical Approaches to Policing and Security,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
116591,POL3050,The Ethics of Killing,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
116594,SOC3049,States of Mind: Sociology and Mental Health,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
116624,POL3132,"Public Policy: Theories, Cases, Skills",6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
116764,POL3133,Politics as a Way of Life,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
117138,SOC3044,Imagined Communities,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
117154,POL3060,The Politics of Protest in the Middle East,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
117232,POL3134,Public Policy Placement,6,D-SGPS,1,0,0,4,17083,69,1824U,BA Hons Politics & Sociology (w Yr Abr),D-SGPS,"Geography, Politics & Sociology",4
112502,NCL3008,Advanced Career Development module,6,D-LIBR,1,0,0,4,13128,69,1492U,BA Hons Sociology with Placement Year,D-SGPS,"Geography, Politics & Sociology",4
112705,SOC3045,Regulating Sexuality,6,D-SGPS,1,0,0,4,13128,69,1492U,BA Hons Sociology with Placement Year,D-SGPS,"Geography, Politics & Sociology",4
112708,SOC3085,Student Exchange,6,D-SGPS,1,0,0,4,13128,69,1492U,BA Hons Sociology with Placement Year,D-SGPS,"Geography, Politics & Sociology",4
112709,SOC3097,Dissertation in Sociology,6,D-SGPS,0,1,0,4,13128,69,1492U,BA Hons Sociology with Placement Year,D-SGPS,"Geography, Politics & Sociology",4
113661,SOC3090,Investigating the Body,6,D-SGPS,1,0,0,4,13128,69,1492U,BA Hons Sociology with Placement Year,D-SGPS,"Geography, Politics & Sociology",4
114706,NCL3000,Career Service Placement Year Module,6,S-SASCS,0,1,0,3,13128,69,1492U,BA Hons Sociology with Placement Year,D-SGPS,"Geography, Politics & Sociology",4
115050,SOC3094,Class in Everyday Life,6,D-SGPS,1,0,0,4,13128,69,1492U,BA Hons Sociology with Placement Year,D-SGPS,"Geography, Politics & Sociology",4
115407,SOC3099,Racism and Society,6,D-SGPS,1,0,0,4,13128,69,1492U,BA Hons Sociology with Placement Year,D-SGPS,"Geography, Politics & Sociology",4
116590,SOC3047,Critical Approaches to Policing and Security,6,D-SGPS,1,0,0,4,13128,69,1492U,BA Hons Sociology with Placement Year,D-SGPS,"Geography, Politics & Sociology",4
116594,SOC3049,States of Mind: Sociology and Mental Health,6,D-SGPS,1,0,0,4,13128,69,1492U,BA Hons Sociology with Placement Year,D-SGPS,"Geography, Politics & Sociology",4
117138,SOC3044,Imagined Communities,6,D-SGPS,1,0,0,4,13128,69,1492U,BA Hons Sociology with Placement Year,D-SGPS,"Geography, Politics & Sociology",4
112502,NCL3008,Advanced Career Development module,6,D-LIBR,1,0,0,4,17081,69,1822U,BA Hons in Sociology (with Year Abroad),D-SGPS,"Geography, Politics & Sociology",4
112705,SOC3045,Regulating Sexuality,6,D-SGPS,1,0,0,4,17081,69,1822U,BA Hons in Sociology (with Year Abroad),D-SGPS,"Geography, Politics & Sociology",4
112708,SOC3085,Student Exchange,6,D-SGPS,1,0,0,4,17081,69,1822U,BA Hons in Sociology (with Year Abroad),D-SGPS,"Geography, Politics & Sociology",4
112709,SOC3097,Dissertation in Sociology,6,D-SGPS,0,1,0,4,17081,69,1822U,BA Hons in Sociology (with Year Abroad),D-SGPS,"Geography, Politics & Sociology",4
113661,SOC3090,Investigating the Body,6,D-SGPS,1,0,0,4,17081,69,1822U,BA Hons in Sociology (with Year Abroad),D-SGPS,"Geography, Politics & Sociology",4
115050,SOC3094,Class in Everyday Life,6,D-SGPS,1,0,0,4,17081,69,1822U,BA Hons in Sociology (with Year Abroad),D-SGPS,"Geography, Politics & Sociology",4
115407,SOC3099,Racism and Society,6,D-SGPS,1,0,0,4,17081,69,1822U,BA Hons in Sociology (with Year Abroad),D-SGPS,"Geography, Politics & Sociology",4
116178,ISY3000,International Study Year Module,6,D-INRP,0,1,0,3,17081,69,1822U,BA Hons in Sociology (with Year Abroad),D-SGPS,"Geography, Politics & Sociology",4
116590,SOC3047,Critical Approaches to Policing and Security,6,D-SGPS,1,0,0,4,17081,69,1822U,BA Hons in Sociology (with Year Abroad),D-SGPS,"Geography, Politics & Sociology",4
116594,SOC3049,States of Mind: Sociology and Mental Health,6,D-SGPS,1,0,0,4,17081,69,1822U,BA Hons in Sociology (with Year Abroad),D-SGPS,"Geography, Politics & Sociology",4
117138,SOC3044,Imagined Communities,6,D-SGPS,1,0,0,4,17081,69,1822U,BA Hons in Sociology (with Year Abroad),D-SGPS,"Geography, Politics & Sociology",4
112558,POL8003,Integration in Europe,7,D-SGPS,0,1,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
112559,POL8005,Theories and Theorists of International Political Economy,7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
112560,POL8006,Theories of International Relations and Political Analysis,7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
112562,POL8020,American Foreign Policy,7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
112565,POL8039,Global Justice and Human Rights,7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
112567,POL8041,Thinking About Politics,7,D-SGPS,0,1,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
112568,POL8043,"Globalisation, Poverty and Development",7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
112569,POL8044,Critical Geopolitics,7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
112570,POL8048,World Politics and Popular Culture,7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
112571,POL8051,Ethics in IR,7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
112572,POL8099,Dissertation,7,D-SGPS,0,1,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
116666,POL8064,Politics of Memory,7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
116689,POL8024,Ethnographic Methods in the Political Field,7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
117257,GEO8028,Political Geographies of the Middle East,7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
117370,POL8031,The European Union as an International Actor,7,D-SGPS,1,0,0,1,633,69,4029F,MA Euro Union Studs (FT),D-SGPS,"Geography, Politics & Sociology",4
112558,POL8003,Integration in Europe,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
112559,POL8005,Theories and Theorists of International Political Economy,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
112560,POL8006,Theories of International Relations and Political Analysis,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
112562,POL8020,American Foreign Policy,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
112565,POL8039,Global Justice and Human Rights,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
112567,POL8041,Thinking About Politics,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
112568,POL8043,"Globalisation, Poverty and Development",7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
112569,POL8044,Critical Geopolitics,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
112570,POL8048,World Politics and Popular Culture,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
112571,POL8051,Ethics in IR,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
112572,POL8099,Dissertation,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
116666,POL8064,Politics of Memory,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
116689,POL8024,Ethnographic Methods in the Political Field,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
117257,GEO8028,Political Geographies of the Middle East,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
117370,POL8031,The European Union as an International Actor,7,D-SGPS,1,0,0,1,634,69,4029P,MA Euro Union Studs (PT),D-SGPS,"Geography, Politics & Sociology",4
112558,POL8003,Integration in Europe,7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112559,POL8005,Theories and Theorists of International Political Economy,7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112560,POL8006,Theories of International Relations and Political Analysis,7,D-SGPS,0,1,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112562,POL8020,American Foreign Policy,7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112565,POL8039,Global Justice and Human Rights,7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112567,POL8041,Thinking About Politics,7,D-SGPS,0,1,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112568,POL8043,"Globalisation, Poverty and Development",7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112569,POL8044,Critical Geopolitics,7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112570,POL8048,World Politics and Popular Culture,7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112571,POL8051,Ethics in IR,7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112572,POL8099,Dissertation,7,D-SGPS,0,1,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
116666,POL8064,Politics of Memory,7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
116689,POL8024,Ethnographic Methods in the Political Field,7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
117257,GEO8028,Political Geographies of the Middle East,7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
117370,POL8031,The European Union as an International Actor,7,D-SGPS,1,0,0,1,635,69,4030F,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112558,POL8003,Integration in Europe,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112559,POL8005,Theories and Theorists of International Political Economy,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112560,POL8006,Theories of International Relations and Political Analysis,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112562,POL8020,American Foreign Policy,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112565,POL8039,Global Justice and Human Rights,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112567,POL8041,Thinking About Politics,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112568,POL8043,"Globalisation, Poverty and Development",7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112569,POL8044,Critical Geopolitics,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112570,POL8048,World Politics and Popular Culture,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112571,POL8051,Ethics in IR,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112572,POL8099,Dissertation,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
116666,POL8064,Politics of Memory,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
116689,POL8024,Ethnographic Methods in the Political Field,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
117257,GEO8028,Political Geographies of the Middle East,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
117370,POL8031,The European Union as an International Actor,7,D-SGPS,1,0,0,1,636,69,4030P,MA International Relations,D-SGPS,"Geography, Politics & Sociology",4
112558,POL8003,Integration in Europe,7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
112559,POL8005,Theories and Theorists of International Political Economy,7,D-SGPS,0,1,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
112560,POL8006,Theories of International Relations and Political Analysis,7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
112562,POL8020,American Foreign Policy,7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
112565,POL8039,Global Justice and Human Rights,7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
112567,POL8041,Thinking About Politics,7,D-SGPS,0,1,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
112568,POL8043,"Globalisation, Poverty and Development",7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
112569,POL8044,Critical Geopolitics,7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
112570,POL8048,World Politics and Popular Culture,7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
112571,POL8051,Ethics in IR,7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
112572,POL8099,Dissertation,7,D-SGPS,0,1,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
116666,POL8064,Politics of Memory,7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
116689,POL8024,Ethnographic Methods in the Political Field,7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
117257,GEO8028,Political Geographies of the Middle East,7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
117370,POL8031,The European Union as an International Actor,7,D-SGPS,1,0,0,1,637,69,4031F,MA Intl Political Economy (FT),D-SGPS,"Geography, Politics & Sociology",4
112558,POL8003,Integration in Europe,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
112559,POL8005,Theories and Theorists of International Political Economy,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
112560,POL8006,Theories of International Relations and Political Analysis,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
112562,POL8020,American Foreign Policy,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
112565,POL8039,Global Justice and Human Rights,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
112567,POL8041,Thinking About Politics,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
112568,POL8043,"Globalisation, Poverty and Development",7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
112569,POL8044,Critical Geopolitics,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
112570,POL8048,World Politics and Popular Culture,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
112571,POL8051,Ethics in IR,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
112572,POL8099,Dissertation,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
116666,POL8064,Politics of Memory,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
116689,POL8024,Ethnographic Methods in the Political Field,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
117257,GEO8028,Political Geographies of the Middle East,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
117370,POL8031,The European Union as an International Actor,7,D-SGPS,1,0,0,1,638,69,4031P,MA Intl Political Economy (PT),D-SGPS,"Geography, Politics & Sociology",4
112558,POL8003,Integration in Europe,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
112559,POL8005,Theories and Theorists of International Political Economy,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
112560,POL8006,Theories of International Relations and Political Analysis,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
112562,POL8020,American Foreign Policy,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
112565,POL8039,Global Justice and Human Rights,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
112567,POL8041,Thinking About Politics,7,D-SGPS,0,1,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
112568,POL8043,"Globalisation, Poverty and Development",7,D-SGPS,0,1,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
112569,POL8044,Critical Geopolitics,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
112570,POL8048,World Politics and Popular Culture,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
112571,POL8051,Ethics in IR,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
112572,POL8099,Dissertation,7,D-SGPS,0,1,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
116666,POL8064,Politics of Memory,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
116689,POL8024,Ethnographic Methods in the Political Field,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
117257,GEO8028,Political Geographies of the Middle East,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
117370,POL8031,The European Union as an International Actor,7,D-SGPS,1,0,0,1,742,69,4086F,"MA Int Pols (Global, Pov & Devt) FT",D-SGPS,"Geography, Politics & Sociology",4
112558,POL8003,Integration in Europe,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
112559,POL8005,Theories and Theorists of International Political Economy,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
112560,POL8006,Theories of International Relations and Political Analysis,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
112562,POL8020,American Foreign Policy,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
112565,POL8039,Global Justice and Human Rights,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
112567,POL8041,Thinking About Politics,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
112568,POL8043,"Globalisation, Poverty and Development",7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
112569,POL8044,Critical Geopolitics,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
112570,POL8048,World Politics and Popular Culture,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
112571,POL8051,Ethics in IR,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
112572,POL8099,Dissertation,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
116666,POL8064,Politics of Memory,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
116689,POL8024,Ethnographic Methods in the Political Field,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
117257,GEO8028,Political Geographies of the Middle East,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
117370,POL8031,The European Union as an International Actor,7,D-SGPS,1,0,0,1,743,69,4086P,"MA Int Pols (Global, Pov & Devt) PT",D-SGPS,"Geography, Politics & Sociology",4
112558,POL8003,Integration in Europe,7,D-SGPS,1,0,0,1,744,69,4087F,MA Int Pols (Global Justice & Ethics) FT,D-SGPS,"Geography, Politics & Sociology",4
112559,POL8005,Theories and Theorists of International Political Economy,7,D-SGPS,1,0,0,1,744,69,4087F,MA Int Pols (Global Justice & Ethics) FT,D-SGPS,"Geography, Politics & Sociology",4
